prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual,expected_context,actual_context
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_list,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,Br Med J,Br Med J,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,J Rheumatol,J Rheumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_list,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_set,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_set,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_set,1,0,0,0,Br Med J,Br Med J,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_set,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_set,1,0,0,0,J Rheumatol,J Rheumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_set,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_set,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_set,1,0,0,0,Br Med J,Br Med J,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_set,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_set,1,0,0,0,J Rheumatol,J Rheumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,Br Med J,Br Med J,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,J Rheumatol,J Rheumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,exact,partial_ulist,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,Br Med J,Br Med J,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,J Rheumatol,J Rheumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,Acta Rheumatol Scand,Acta Rheumatol Scand,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,J Reumatol,J Reumatol,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_source,levenshtein,partial_ulist,1,0,0,0,Ann Rheum Dis,Ann Rheum Dis,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_list,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_set,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_set,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,exact,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_publication_type,levenshtein,partial_ulist,0,0,1,0,journal,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_list,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_list,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_set,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,exact,partial_ulist,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,7,7,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,45,45,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,9,9,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,16,16,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,6,6:1,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_list,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_list,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_set,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_set,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,exact,partial_ulist,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,1361,1361,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,260,260,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,345,345,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,712,712,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,47,47,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,40,40,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,74,74,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_fpage,levenshtein,partial_ulist,1,0,0,0,307,307,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,715,715,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_list,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,715,715,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_list,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,715,715,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_set,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,715,715,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_set,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,715,715,None,None
